"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"2013","Liechtenstein","Total","Number","1,920",""
"2013","Liechtenstein","Less than 1 000 kg","Number","91",""
"2013","Liechtenstein","From 1 000 to 1 249 kg","Number","330",""
"2013","Liechtenstein","From 1 250 to 1 499 kg","Number","429",""
"2013","Liechtenstein","1 500 kg or over","Number","1,070",""
"2013","Norway","Total","Number","176,019",""
"2013","Norway","Less than 1 000 kg","Number","10,896",""
"2013","Norway","From 1 000 to 1 249 kg","Number","33,623",""
"2013","Norway","From 1 250 to 1 499 kg","Number","62,946",""
"2013","Norway","1 500 kg or over","Number","68,554",""
"2013","Switzerland","Total","Number","310,200",""
"2013","Switzerland","Less than 1 000 kg","Number","9,900",""
"2013","Switzerland","From 1 000 to 1 249 kg","Number","60,600",""
"2013","Switzerland","From 1 250 to 1 499 kg","Number","85,000",""
"2013","Switzerland","1 500 kg or over","Number","154,700",""
"2013","Former Yugoslav Republic of Macedonia, the","Total","Number",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"2013","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"2013","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"2013","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"2013","Turkey","Total","Number","654,905",""
"2013","Turkey","Less than 1 000 kg","Number",":",""
"2013","Turkey","From 1 000 to 1 249 kg","Number",":",""
"2013","Turkey","From 1 250 to 1 499 kg","Number",":",""
"2013","Turkey","1 500 kg or over","Number",":",""
"2014","Belgium","Total","Number","487,711",""
"2014","Belgium","Less than 1 000 kg","Number",":",""
"2014","Belgium","From 1 000 to 1 249 kg","Number",":",""
"2014","Belgium","From 1 250 to 1 499 kg","Number",":",""
"2014","Belgium","1 500 kg or over","Number",":",""
"2014","Bulgaria","Total","Number","211,033",""
"2014","Bulgaria","Less than 1 000 kg","Number",":",""
"2014","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"2014","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"2014","Bulgaria","1 500 kg or over","Number",":",""
"2014","Czech Republic","Total","Number","192,923",""
"2014","Czech Republic","Less than 1 000 kg","Number",":",""
"2014","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"2014","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"2014","Czech Republic","1 500 kg or over","Number",":",""
"2014","Denmark","Total","Number",":",""
"2014","Denmark","Less than 1 000 kg","Number",":",""
"2014","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2014","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2014","Denmark","1 500 kg or over","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","Total","Number","3,036,773",""
"2014","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"2014","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"2014","Estonia","Total","Number","21,128",""
"2014","Estonia","Less than 1 000 kg","Number","159",""
"2014","Estonia","From 1 000 to 1 249 kg","Number","3,235",""
"2014","Estonia","From 1 250 to 1 499 kg","Number","8,051",""
"2014","Estonia","1 500 kg or over","Number","9,683",""
"2014","Ireland","Total","Number","84,136",""
"2014","Ireland","Less than 1 000 kg","Number",":",""
"2014","Ireland","From 1 000 to 1 249 kg","Number",":",""
"2014","Ireland","From 1 250 to 1 499 kg","Number",":",""
"2014","Ireland","1 500 kg or over","Number",":",""
"2014","Greece","Total","Number","84,445",""
"2014","Greece","Less than 1 000 kg","Number",":",""
"2014","Greece","From 1 000 to 1 249 kg","Number",":",""
"2014","Greece","From 1 250 to 1 499 kg","Number",":",""
"2014","Greece","1 500 kg or over","Number",":",""
"2014","Spain","Total","Number","890,125","d"
"2014","Spain","Less than 1 000 kg","Number","77,303","d"
"2014","Spain","From 1 000 to 1 249 kg","Number","336,495","d"
"2014","Spain","From 1 250 to 1 499 kg","Number","316,505","d"
"2014","Spain","1 500 kg or over","Number","159,822","d"
"2014","France","Total","Number","1,765,855",""
"2014","France","Less than 1 000 kg","Number","271,160",""
"2014","France","From 1 000 to 1 249 kg","Number","700,863",""
"2014","France","From 1 250 to 1 499 kg","Number","561,340",""
"2014","France","1 500 kg or over","Number","232,492",""
"2014","Croatia","Total","Number","68,522",""
"2014","Croatia","Less than 1 000 kg","Number","5,365",""
"2014","Croatia","From 1 000 to 1 249 kg","Number","19,449",""
"2014","Croatia","From 1 250 to 1 499 kg","Number","28,313",""
"2014","Croatia","1 500 kg or over","Number","15,395",""
"2014","Italy","Total","Number",":",""
"2014","Italy","Less than 1 000 kg","Number",":",""
"2014","Italy","From 1 000 to 1 249 kg","Number",":",""
"2014","Italy","From 1 250 to 1 499 kg","Number",":",""
"2014","Italy","1 500 kg or over","Number",":",""
"2014","Cyprus","Total","Number","17,933",""
"2014","Cyprus","Less than 1 000 kg","Number","3,366",""
"2014","Cyprus","From 1 000 to 1 249 kg","Number","5,194",""
"2014","Cyprus","From 1 250 to 1 499 kg","Number","4,534",""
"2014","Cyprus","1 500 kg or over","Number","4,839",""
"2014","Latvia","Total","Number","13,173","d"
"2014","Latvia","Less than 1 000 kg","Number","202",""
"2014","Latvia","From 1 000 to 1 249 kg","Number","1,601",""
"2014","Latvia","From 1 250 to 1 499 kg","Number","5,203",""
"2014","Latvia","1 500 kg or over","Number","6,167",""
"2014","Lithuania","Total","Number","136,098","d"
"2014","Lithuania","Less than 1 000 kg","Number","2,897",""
"2014","Lithuania","From 1 000 to 1 249 kg","Number","13,392",""
"2014","Lithuania","From 1 250 to 1 499 kg","Number","47,035",""
"2014","Lithuania","1 500 kg or over","Number","72,774",""
"2014","Luxembourg","Total","Number","49,793",""
"2014","Luxembourg","Less than 1 000 kg","Number",":",""
"2014","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2014","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2014","Luxembourg","1 500 kg or over","Number",":",""
"2014","Hungary","Total","Number","164,420","d"
"2014","Hungary","Less than 1 000 kg","Number","14,640",""
"2014","Hungary","From 1 000 to 1 249 kg","Number","41,977",""
"2014","Hungary","From 1 250 to 1 499 kg","Number","56,818",""
"2014","Hungary","1 500 kg or over","Number","50,985",""
"2014","Malta","Total","Number","15,439",""
"2014","Malta","Less than 1 000 kg","Number","187",""
"2014","Malta","From 1 000 to 1 249 kg","Number","2,075",""
"2014","Malta","From 1 250 to 1 499 kg","Number","5,113",""
"2014","Malta","1 500 kg or over","Number","8,064",""
"2014","Netherlands","Total","Number",":",""
"2014","Netherlands","Less than 1 000 kg","Number",":",""
"2014","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"2014","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"2014","Netherlands","1 500 kg or over","Number",":",""
"2014","Austria","Total","Number","303,318",""
"2014","Austria","Less than 1 000 kg","Number","23,455",""
"2014","Austria","From 1 000 to 1 249 kg","Number","82,829",""
"2014","Austria","From 1 250 to 1 499 kg","Number","102,218",""
"2014","Austria","1 500 kg or over","Number","94,816",""
"2014","Poland","Total","Number","1,047,598",""
"2014","Poland","Less than 1 000 kg","Number","44,492",""
"2014","Poland","From 1 000 to 1 249 kg","Number","198,013",""
"2014","Poland","From 1 250 to 1 499 kg","Number","343,346",""
"2014","Poland","1 500 kg or over","Number","461,747",""
"2014","Portugal","Total","Number","199,288",""
"2014","Portugal","Less than 1 000 kg","Number",":",""
"2014","Portugal","From 1 000 to 1 249 kg","Number",":",""
"2014","Portugal","From 1 250 to 1 499 kg","Number",":",""
"2014","Portugal","1 500 kg or over","Number",":",""
"2014","Romania","Total","Number",":",""
"2014","Romania","Less than 1 000 kg","Number",":",""
"2014","Romania","From 1 000 to 1 249 kg","Number",":",""
"2014","Romania","From 1 250 to 1 499 kg","Number",":",""
"2014","Romania","1 500 kg or over","Number",":",""
"2014","Slovenia","Total","Number","54,086",""
"2014","Slovenia","Less than 1 000 kg","Number",":",""
"2014","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"2014","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"2014","Slovenia","1 500 kg or over","Number",":",""
"2014","Slovakia","Total","Number","125,813",""
"2014","Slovakia","Less than 1 000 kg","Number",":",""
"2014","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"2014","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"2014","Slovakia","1 500 kg or over","Number",":",""
"2014","Finland","Total","Number","106,235",""
"2014","Finland","Less than 1 000 kg","Number","1,635",""
"2014","Finland","From 1 000 to 1 249 kg","Number","19,695",""
"2014","Finland","From 1 250 to 1 499 kg","Number","43,868",""
"2014","Finland","1 500 kg or over","Number","41,037",""
"2014","Sweden","Total","Number","324,030",""
"2014","Sweden","Less than 1 000 kg","Number","6,005",""
"2014","Sweden","From 1 000 to 1 249 kg","Number","47,081",""
"2014","Sweden","From 1 250 to 1 499 kg","Number","85,690",""
"2014","Sweden","1 500 kg or over","Number","185,254",""
"2014","United Kingdom","Total","Number",":",""
"2014","United Kingdom","Less than 1 000 kg","Number",":",""
"2014","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"2014","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"2014","United Kingdom","1 500 kg or over","Number",":",""
"2014","Iceland","Total","Number",":",""
"2014","Iceland","Less than 1 000 kg","Number",":",""
"2014","Iceland","From 1 000 to 1 249 kg","Number",":",""
"2014","Iceland","From 1 250 to 1 499 kg","Number",":",""
"2014","Iceland","1 500 kg or over","Number",":",""
"2014","Liechtenstein","Total","Number","1,800",""
"2014","Liechtenstein","Less than 1 000 kg","Number","60",""
"2014","Liechtenstein","From 1 000 to 1 249 kg","Number","282",""
"2014","Liechtenstein","From 1 250 to 1 499 kg","Number","395",""
"2014","Liechtenstein","1 500 kg or over","Number","1,063",""
"2014","Norway","Total","Number","172,042",""
"2014","Norway","Less than 1 000 kg","Number","7,739",""
"2014","Norway","From 1 000 to 1 249 kg","Number","36,516",""
"2014","Norway","From 1 250 to 1 499 kg","Number","60,817",""
"2014","Norway","1 500 kg or over","Number","66,970",""
"2014","Switzerland","Total","Number","304,100",""
"2014","Switzerland","Less than 1 000 kg","Number","9,200",""
"2014","Switzerland","From 1 000 to 1 249 kg","Number","58,700",""
"2014","Switzerland","From 1 250 to 1 499 kg","Number","84,200",""
"2014","Switzerland","1 500 kg or over","Number","152,000",""
"2014","Former Yugoslav Republic of Macedonia, the","Total","Number",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"2014","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"2014","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"2014","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"2014","Turkey","Total","Number","585,814",""
"2014","Turkey","Less than 1 000 kg","Number","1,170",""
"2014","Turkey","From 1 000 to 1 249 kg","Number","178,508",""
"2014","Turkey","From 1 250 to 1 499 kg","Number","312,923","d"
"2014","Turkey","1 500 kg or over","Number","93,213",""
"2015","Belgium","Total","Number","506,284",""
"2015","Belgium","Less than 1 000 kg","Number",":",""
"2015","Belgium","From 1 000 to 1 249 kg","Number",":",""
"2015","Belgium","From 1 250 to 1 499 kg","Number",":",""
"2015","Belgium","1 500 kg or over","Number",":",""
"2015","Bulgaria","Total","Number",":",""
"2015","Bulgaria","Less than 1 000 kg","Number",":",""
"2015","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"2015","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"2015","Bulgaria","1 500 kg or over","Number",":",""
"2015","Czech Republic","Total","Number","229,731",""
"2015","Czech Republic","Less than 1 000 kg","Number",":",""
"2015","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"2015","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"2015","Czech Republic","1 500 kg or over","Number",":",""
"2015","Denmark","Total","Number",":",""
"2015","Denmark","Less than 1 000 kg","Number",":",""
"2015","Denmark","From 1 000 to 1 249 kg","Number",":",""
"2015","Denmark","From 1 250 to 1 499 kg","Number",":",""
"2015","Denmark","1 500 kg or over","Number",":",""
"2015","Germany (until 1990 former territory of the FRG)","Total","Number","3,206,042",""
"2015","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"2015","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"2015","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"2015","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"2015","Estonia","Total","Number","21,064",""
"2015","Estonia","Less than 1 000 kg","Number","76",""
"2015","Estonia","From 1 000 to 1 249 kg","Number","2,715",""
"2015","Estonia","From 1 250 to 1 499 kg","Number","9,045",""
"2015","Estonia","1 500 kg or over","Number","9,228",""
"2015","Ireland","Total","Number","129,959",""
"2015","Ireland","Less than 1 000 kg","Number",":",""
"2015","Ireland","From 1 000 to 1 249 kg","Number",":",""
"2015","Ireland","From 1 250 to 1 499 kg","Number",":",""
"2015","Ireland","1 500 kg or over","Number",":",""
"2015","Greece","Total","Number","96,151","d"
"2015","Greece","Less than 1 000 kg","Number",":",""
"2015","Greece","From 1 000 to 1 249 kg","Number",":",""
"2015","Greece","From 1 250 to 1 499 kg","Number",":",""
"2015","Greece","1 500 kg or over","Number",":",""
"2015","Spain","Total","Number","1,094,117","d"
"2015","Spain","Less than 1 000 kg","Number","117,999","d"
"2015","Spain","From 1 000 to 1 249 kg","Number","388,453","d"
"2015","Spain","From 1 250 to 1 499 kg","Number","401,525","d"
"2015","Spain","1 500 kg or over","Number","186,140","d"
"2015","France","Total","Number","1,886,229",""
"2015","France","Less than 1 000 kg","Number","291,395",""
"2015","France","From 1 000 to 1 249 kg","Number","722,224",""
"2015","France","From 1 250 to 1 499 kg","Number","605,043",""
"2015","France","1 500 kg or over","Number","267,567",""
"2015","Croatia","Total","Number","74,181",""
"2015","Croatia","Less than 1 000 kg","Number","5,153",""
"2015","Croatia","From 1 000 to 1 249 kg","Number","20,726",""
"2015","Croatia","From 1 250 to 1 499 kg","Number","31,410",""
"2015","Croatia","1 500 kg or over","Number","16,892",""
"2015","Italy","Total","Number",":",""
"2015","Italy","Less than 1 000 kg","Number",":",""
"2015","Italy","From 1 000 to 1 249 kg","Number",":",""
"2015","Italy","From 1 250 to 1 499 kg","Number",":",""
"2015","Italy","1 500 kg or over","Number",":",""
"2015","Cyprus","Total","Number","21,462",""
"2015","Cyprus","Less than 1 000 kg","Number","4,418",""
"2015","Cyprus","From 1 000 to 1 249 kg","Number","6,471",""
"2015","Cyprus","From 1 250 to 1 499 kg","Number","5,522",""
"2015","Cyprus","1 500 kg or over","Number","5,051",""
"2015","Latvia","Total","Number","14,291",""
"2015","Latvia","Less than 1 000 kg","Number","410",""
"2015","Latvia","From 1 000 to 1 249 kg","Number","1,634",""
"2015","Latvia","From 1 250 to 1 499 kg","Number","6,475",""
"2015","Latvia","1 500 kg or over","Number","5,772",""
"2015","Lithuania","Total","Number","131,606","d"
"2015","Lithuania","Less than 1 000 kg","Number","3,110",""
"2015","Lithuania","From 1 000 to 1 249 kg","Number","10,670",""
"2015","Lithuania","From 1 250 to 1 499 kg","Number","42,498",""
"2015","Lithuania","1 500 kg or over","Number","75,328",""
"2015","Luxembourg","Total","Number","46,473",""
"2015","Luxembourg","Less than 1 000 kg","Number",":",""
"2015","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"2015","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"2015","Luxembourg","1 500 kg or over","Number",":",""
"2015","Hungary","Total","Number","199,906","d"
"2015","Hungary","Less than 1 000 kg","Number","16,662",""
"2015","Hungary","From 1 000 to 1 249 kg","Number","51,853",""
"2015","Hungary","From 1 250 to 1 499 kg","Number","69,487",""
"2015","Hungary","1 500 kg or over","Number","61,904",""
"2015","Malta","Total","Number","16,803",""
"2015","Malta","Less than 1 000 kg","Number","144",""
"2015","Malta","From 1 000 to 1 249 kg","Number","2,903",""
"2015","Malta","From 1 250 to 1 499 kg","Number","5,719",""
