"TIME","GEO","UNIT","AGE","Value","Flag and Footnotes"
"2012","Turkey","Number","From 2 to 5 years","1,068,630",""
"2012","Turkey","Number","From 5 to 10 years","1,694,740",""
"2012","Turkey","Number","Over 10 years","4,508,130",""
"2013","Belgium","Number","Less than 2 years","1,264,756",""
"2013","Belgium","Number","From 2 to 5 years","1,277,613",""
"2013","Belgium","Number","From 5 to 10 years","1,567,008",""
"2013","Belgium","Number","Over 10 years",":",""
"2013","Bulgaria","Number","Less than 2 years",":",""
"2013","Bulgaria","Number","From 2 to 5 years",":",""
"2013","Bulgaria","Number","From 5 to 10 years",":",""
"2013","Bulgaria","Number","Over 10 years",":",""
"2013","Czech Republic","Number","Less than 2 years","465,114","b"
"2013","Czech Republic","Number","From 2 to 5 years","531,697","b"
"2013","Czech Republic","Number","From 5 to 10 years","1,018,815","b"
"2013","Czech Republic","Number","Over 10 years",":",""
"2013","Denmark","Number","Less than 2 years",":",""
"2013","Denmark","Number","From 2 to 5 years",":",""
"2013","Denmark","Number","From 5 to 10 years",":",""
"2013","Denmark","Number","Over 10 years",":",""
"2013","Germany (until 1990 former territory of the FRG)","Number","Less than 2 years","5,560,000",""
"2013","Germany (until 1990 former territory of the FRG)","Number","From 2 to 5 years","9,017,000",""
"2013","Germany (until 1990 former territory of the FRG)","Number","From 5 to 10 years","12,925,000",""
"2013","Germany (until 1990 former territory of the FRG)","Number","Over 10 years",":",""
"2013","Estonia","Number","Less than 2 years","38,016",""
"2013","Estonia","Number","From 2 to 5 years","40,423",""
"2013","Estonia","Number","From 5 to 10 years","149,370",""
"2013","Estonia","Number","Over 10 years",":",""
"2013","Ireland","Number","Less than 2 years","358,600",""
"2013","Ireland","Number","From 2 to 5 years","396,840",""
"2013","Ireland","Number","From 5 to 10 years","796,920",""
"2013","Ireland","Number","Over 10 years",":",""
"2013","Greece","Number","Less than 2 years",":",""
"2013","Greece","Number","From 2 to 5 years",":",""
"2013","Greece","Number","From 5 to 10 years",":",""
"2013","Greece","Number","Over 10 years",":",""
"2013","Spain","Number","Less than 2 years","2,058,000","d"
"2013","Spain","Number","From 2 to 5 years","2,856,000","d"
"2013","Spain","Number","From 5 to 10 years","7,164,000","d"
"2013","Spain","Number","Over 10 years",":",""
"2013","France","Number","Less than 2 years","3,806,000",""
"2013","France","Number","From 2 to 5 years","6,995,000",""
"2013","France","Number","From 5 to 10 years","11,172,000",""
"2013","France","Number","Over 10 years",":",""
"2013","Croatia","Number","Less than 2 years","93,000",""
"2013","Croatia","Number","From 2 to 5 years","167,000",""
"2013","Croatia","Number","From 5 to 10 years","406,000",""
"2013","Croatia","Number","Over 10 years",":",""
"2013","Italy","Number","Less than 2 years","2,734,000",""
"2013","Italy","Number","From 2 to 5 years","7,972,000",""
"2013","Italy","Number","From 5 to 10 years","8,868,000",""
"2013","Italy","Number","Over 10 years",":",""
"2013","Cyprus","Number","Less than 2 years","17,269",""
"2013","Cyprus","Number","From 2 to 5 years","52,101",""
"2013","Cyprus","Number","From 5 to 10 years","172,746",""
"2013","Cyprus","Number","Over 10 years",":",""
"2013","Latvia","Number","Less than 2 years","19,120",""
"2013","Latvia","Number","From 2 to 5 years","23,250",""
"2013","Latvia","Number","From 5 to 10 years","138,190",""
"2013","Latvia","Number","Over 10 years",":",""
"2013","Lithuania","Number","Less than 2 years","22,229",""
"2013","Lithuania","Number","From 2 to 5 years","36,695",""
"2013","Lithuania","Number","From 5 to 10 years","215,412",""
"2013","Lithuania","Number","Over 10 years",":",""
"2013","Luxembourg","Number","Less than 2 years","87,543",""
"2013","Luxembourg","Number","From 2 to 5 years","110,427",""
"2013","Luxembourg","Number","From 5 to 10 years","102,072",""
"2013","Luxembourg","Number","Over 10 years",":",""
"2013","Hungary","Number","Less than 2 years","140,271",""
"2013","Hungary","Number","From 2 to 5 years","245,623",""
"2013","Hungary","Number","From 5 to 10 years","1,027,805",""
"2013","Hungary","Number","Over 10 years",":",""
"2013","Malta","Number","Less than 2 years","17,158",""
"2013","Malta","Number","From 2 to 5 years","26,200",""
"2013","Malta","Number","From 5 to 10 years","59,550",""
"2013","Malta","Number","Over 10 years",":",""
"2013","Netherlands","Number","Less than 2 years","914,000",""
"2013","Netherlands","Number","From 2 to 5 years","1,388,000",""
"2013","Netherlands","Number","From 5 to 10 years","2,243,000",""
"2013","Netherlands","Number","Over 10 years",":",""
"2013","Austria","Number","Less than 2 years","915,101",""
"2013","Austria","Number","From 2 to 5 years","891,118",""
"2013","Austria","Number","From 5 to 10 years","1,373,550",""
"2013","Austria","Number","Over 10 years",":",""
"2013","Poland","Number","Less than 2 years","796,544",""
"2013","Poland","Number","From 2 to 5 years","1,057,607",""
"2013","Poland","Number","From 5 to 10 years","3,006,189",""
"2013","Poland","Number","Over 10 years",":",""
"2013","Portugal","Number","Less than 2 years","194,719",""
"2013","Portugal","Number","From 2 to 5 years","555,184",""
"2013","Portugal","Number","From 5 to 10 years","975,432",""
"2013","Portugal","Number","Over 10 years",":",""
"2013","Romania","Number","Less than 2 years","125,000","d"
"2013","Romania","Number","From 2 to 5 years","339,000","d"
"2013","Romania","Number","From 5 to 10 years","1,543,000","d"
"2013","Romania","Number","Over 10 years",":",""
"2013","Slovenia","Number","Less than 2 years","74,740",""
"2013","Slovenia","Number","From 2 to 5 years","164,790",""
"2013","Slovenia","Number","From 5 to 10 years","356,710",""
"2013","Slovenia","Number","Over 10 years",":",""
"2013","Slovakia","Number","Less than 2 years",":",""
"2013","Slovakia","Number","From 2 to 5 years",":",""
"2013","Slovakia","Number","From 5 to 10 years",":",""
"2013","Slovakia","Number","Over 10 years",":",""
"2013","Finland","Number","Less than 2 years","215,000",""
"2013","Finland","Number","From 2 to 5 years","346,000",""
"2013","Finland","Number","From 5 to 10 years","772,000",""
"2013","Finland","Number","Over 10 years",":",""
"2013","Sweden","Number","Less than 2 years","743,834",""
"2013","Sweden","Number","From 2 to 5 years","693,576",""
"2013","Sweden","Number","From 5 to 10 years","1,271,670",""
"2013","Sweden","Number","Over 10 years",":",""
"2013","United Kingdom","Number","Less than 2 years",":",""
"2013","United Kingdom","Number","From 2 to 5 years",":",""
"2013","United Kingdom","Number","From 5 to 10 years",":",""
"2013","United Kingdom","Number","Over 10 years",":",""
"2013","Iceland","Number","Less than 2 years",":",""
"2013","Iceland","Number","From 2 to 5 years",":",""
"2013","Iceland","Number","From 5 to 10 years",":",""
"2013","Iceland","Number","Over 10 years",":",""
"2013","Liechtenstein","Number","Less than 2 years","4,610",""
"2013","Liechtenstein","Number","From 2 to 5 years","6,250",""
"2013","Liechtenstein","Number","From 5 to 10 years","8,690",""
"2013","Liechtenstein","Number","Over 10 years",":",""
"2013","Norway","Number","Less than 2 years","299,000",""
"2013","Norway","Number","From 2 to 5 years","413,000",""
"2013","Norway","Number","From 5 to 10 years","686,000",""
"2013","Norway","Number","Over 10 years",":",""
"2013","Switzerland","Number","Less than 2 years","661,000","e"
"2013","Switzerland","Number","From 2 to 5 years","865,000","e"
"2013","Switzerland","Number","From 5 to 10 years","1,256,000","e"
"2013","Switzerland","Number","Over 10 years",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","Less than 2 years",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","From 2 to 5 years",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","From 5 to 10 years",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Number","Over 10 years",":",""
"2013","Turkey","Number","Less than 2 years","1,326,027",""
"2013","Turkey","Number","From 2 to 5 years","1,392,887",""
"2013","Turkey","Number","From 5 to 10 years","1,930,572",""
"2013","Turkey","Number","Over 10 years",":",""
"2014","Belgium","Number","Less than 2 years","1,181,237",""
"2014","Belgium","Number","From 2 to 5 years","1,319,138",""
"2014","Belgium","Number","From 5 to 10 years","1,631,890",""
"2014","Belgium","Number","Over 10 years",":",""
"2014","Bulgaria","Number","Less than 2 years",":",""
"2014","Bulgaria","Number","From 2 to 5 years",":",""
"2014","Bulgaria","Number","From 5 to 10 years",":",""
"2014","Bulgaria","Number","Over 10 years",":",""
"2014","Czech Republic","Number","Less than 2 years","456,342",""
"2014","Czech Republic","Number","From 2 to 5 years","525,210",""
"2014","Czech Republic","Number","From 5 to 10 years","1,006,001",""
"2014","Czech Republic","Number","Over 10 years",":",""
"2014","Denmark","Number","Less than 2 years",":",""
"2014","Denmark","Number","From 2 to 5 years",":",""
"2014","Denmark","Number","From 5 to 10 years",":",""
"2014","Denmark","Number","Over 10 years",":",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Less than 2 years","5,506,000",""
"2014","Germany (until 1990 former territory of the FRG)","Number","From 2 to 5 years","8,343,000",""
"2014","Germany (until 1990 former territory of the FRG)","Number","From 5 to 10 years","13,681,000",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Over 10 years",":",""
"2014","Estonia","Number","Less than 2 years","39,278",""
"2014","Estonia","Number","From 2 to 5 years","51,753",""
"2014","Estonia","Number","From 5 to 10 years","142,773",""
"2014","Estonia","Number","Over 10 years",":",""
"2014","Ireland","Number","Less than 2 years","375,500","d"
"2014","Ireland","Number","From 2 to 5 years","335,470","d"
"2014","Ireland","Number","From 5 to 10 years","835,440","d"
"2014","Ireland","Number","Over 10 years",":",""
"2014","Greece","Number","Less than 2 years",":",""
"2014","Greece","Number","From 2 to 5 years",":",""
"2014","Greece","Number","From 5 to 10 years",":",""
"2014","Greece","Number","Over 10 years",":",""
"2014","Spain","Number","Less than 2 years","1,466,436","d"
"2014","Spain","Number","From 2 to 5 years","2,194,551","d"
"2014","Spain","Number","From 5 to 10 years","6,119,620","d"
"2014","Spain","Number","Over 10 years",":",""
"2014","France","Number","Less than 2 years","3,710,000",""
"2014","France","Number","From 2 to 5 years","6,634,000",""
"2014","France","Number","From 5 to 10 years","11,320,000",""
"2014","France","Number","Over 10 years",":",""
"2014","Croatia","Number","Less than 2 years","83,000",""
"2014","Croatia","Number","From 2 to 5 years","128,000",""
"2014","Croatia","Number","From 5 to 10 years","427,000",""
"2014","Croatia","Number","Over 10 years",":",""
"2014","Italy","Number","Less than 2 years","2,734,785",""
"2014","Italy","Number","From 2 to 5 years","7,202,499",""
"2014","Italy","Number","From 5 to 10 years","8,734,924",""
"2014","Italy","Number","Over 10 years",":",""
"2014","Cyprus","Number","Less than 2 years","14,786",""
"2014","Cyprus","Number","From 2 to 5 years","47,680",""
"2014","Cyprus","Number","From 5 to 10 years","160,430",""
"2014","Cyprus","Number","Over 10 years",":",""
"2014","Latvia","Number","Less than 2 years","20,362",""
"2014","Latvia","Number","From 2 to 5 years","30,106",""
"2014","Latvia","Number","From 5 to 10 years","135,161",""
"2014","Latvia","Number","Over 10 years",":",""
"2014","Lithuania","Number","Less than 2 years","23,216",""
"2014","Lithuania","Number","From 2 to 5 years","40,991",""
"2014","Lithuania","Number","From 5 to 10 years","202,027",""
"2014","Lithuania","Number","Over 10 years",":",""
"2014","Luxembourg","Number","Less than 2 years","87,614",""
"2014","Luxembourg","Number","From 2 to 5 years","111,475",""
"2014","Luxembourg","Number","From 5 to 10 years","105,137",""
"2014","Luxembourg","Number","Over 10 years",":",""
"2014","Hungary","Number","Less than 2 years","154,335",""
"2014","Hungary","Number","From 2 to 5 years","161,862",""
"2014","Hungary","Number","From 5 to 10 years","970,925",""
"2014","Hungary","Number","Over 10 years",":",""
"2014","Malta","Number","Less than 2 years","16,945",""
"2014","Malta","Number","From 2 to 5 years","24,570",""
"2014","Malta","Number","From 5 to 10 years","65,886",""
"2014","Malta","Number","Over 10 years",":",""
"2014","Netherlands","Number","Less than 2 years",":",""
"2014","Netherlands","Number","From 2 to 5 years",":",""
"2014","Netherlands","Number","From 5 to 10 years",":",""
"2014","Netherlands","Number","Over 10 years",":",""
"2014","Austria","Number","Less than 2 years","865,374",""
"2014","Austria","Number","From 2 to 5 years","936,269",""
"2014","Austria","Number","From 5 to 10 years","1,381,064",""
"2014","Austria","Number","Over 10 years",":",""
"2014","Poland","Number","Less than 2 years","818,950",""
"2014","Poland","Number","From 2 to 5 years","992,155",""
"2014","Poland","Number","From 5 to 10 years","3,849,060",""
"2014","Poland","Number","Over 10 years",":",""
"2014","Portugal","Number","Less than 2 years","244,657",""
"2014","Portugal","Number","From 2 to 5 years","491,171",""
"2014","Portugal","Number","From 5 to 10 years","1,018,095",""
"2014","Portugal","Number","Over 10 years",":",""
"2014","Romania","Number","Less than 2 years","127,000",""
"2014","Romania","Number","From 2 to 5 years","293,000",""
"2014","Romania","Number","From 5 to 10 years","1,481,000",""
"2014","Romania","Number","Over 10 years",":",""
"2014","Slovenia","Number","Less than 2 years","110,680",""
"2014","Slovenia","Number","From 2 to 5 years","174,700",""
"2014","Slovenia","Number","From 5 to 10 years","354,730",""
"2014","Slovenia","Number","Over 10 years",":",""
"2014","Slovakia","Number","Less than 2 years",":",""
"2014","Slovakia","Number","From 2 to 5 years",":",""
"2014","Slovakia","Number","From 5 to 10 years",":",""
"2014","Slovakia","Number","Over 10 years",":",""
"2014","Finland","Number","Less than 2 years","209,443",""
"2014","Finland","Number","From 2 to 5 years","364,109",""
"2014","Finland","Number","From 5 to 10 years","718,223",""
"2014","Finland","Number","Over 10 years",":",""
"2014","Sweden","Number","Less than 2 years","740,682",""
"2014","Sweden","Number","From 2 to 5 years","753,208",""
"2014","Sweden","Number","From 5 to 10 years","1,257,300",""
"2014","Sweden","Number","Over 10 years",":",""
"2014","United Kingdom","Number","Less than 2 years",":",""
"2014","United Kingdom","Number","From 2 to 5 years",":",""
"2014","United Kingdom","Number","From 5 to 10 years",":",""
"2014","United Kingdom","Number","Over 10 years",":",""
"2014","Iceland","Number","Less than 2 years",":",""
"2014","Iceland","Number","From 2 to 5 years",":",""
"2014","Iceland","Number","From 5 to 10 years",":",""
"2014","Iceland","Number","Over 10 years",":",""
"2014","Liechtenstein","Number","Less than 2 years","3,980",""
